source,target,corr,abs_corr,sign,weight,period
AMD,CPALL.BK,0.15885631368321676,0.15885631368321676,+,0.15885631368321676,Post-Crisis (2022)
AMD,CPN.BK,0.16507412810083255,0.16507412810083255,+,0.16507412810083255,Post-Crisis (2022)
AMD,CVX,0.32662218158154366,0.32662218158154366,+,0.32662218158154366,Post-Crisis (2022)
AMD,GLD,0.1480548031647613,0.1480548031647613,+,0.1480548031647613,Post-Crisis (2022)
AMD,GOOGL,0.7188218464663022,0.7188218464663022,+,0.7188218464663022,Post-Crisis (2022)
AMD,GULF.BK,0.11946034568331645,0.11946034568331645,+,0.11946034568331645,Post-Crisis (2022)
AMD,JNJ,0.18544207898019738,0.18544207898019738,+,0.18544207898019738,Post-Crisis (2022)
AMD,JPM,0.49070653411586185,0.49070653411586185,+,0.49070653411586185,Post-Crisis (2022)
AMD,KBANK.BK,-0.039950069317340714,0.039950069317340714,-,0.039950069317340714,Post-Crisis (2022)
AMD,KTB.BK,-0.08551742318987601,0.08551742318987601,-,0.08551742318987601,Post-Crisis (2022)
AMD,META,0.5327056309054986,0.5327056309054986,+,0.5327056309054986,Post-Crisis (2022)
AMD,MSFT,0.7151717037425743,0.7151717037425743,+,0.7151717037425743,Post-Crisis (2022)
